scalar_id,generated_table,row_identity,field,value,unit,estimator,independent_unit_count,evidence_status,source_artifact,source_field
calibration:model_cell_id=transformer-h1p0-small:identity_validation_nll_mean,table_calibration_summary.csv,model_cell_id=transformer-h1p0-small,identity_validation_nll_mean,4.558202508816728,nats per valid prediction step,macro mean over declared grouping unit,3,validation_only,postprocess/calibration/*/calibration.json,model_cell_id=transformer-h1p0-small.identity_validation_nll_mean
calibration:model_cell_id=transformer-h1p0-small:calibrated_validation_nll_mean,table_calibration_summary.csv,model_cell_id=transformer-h1p0-small,calibrated_validation_nll_mean,3.91159654919027,nats per valid prediction step,macro mean over declared grouping unit,3,validation_only,postprocess/calibration/*/calibration.json,model_cell_id=transformer-h1p0-small.calibrated_validation_nll_mean
latency:model_cell_id=mlp-h1p0-large:retained_seeds,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,retained_seeds,3,count,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.retained_seeds
latency:model_cell_id=mlp-h1p0-large:mean_latency_ms,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,mean_latency_ms,37.13173275192579,milliseconds,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.mean_latency_ms
latency:model_cell_id=mlp-h1p0-large:p50_latency_ms,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,p50_latency_ms,36.80442335704962,milliseconds,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.p50_latency_ms
latency:model_cell_id=mlp-h1p0-large:p95_latency_ms,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,p95_latency_ms,39.535741259654365,milliseconds,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.p95_latency_ms
latency:model_cell_id=mlp-h1p0-large:trainable_parameters,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,trainable_parameters,1035312,unitless,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.trainable_parameters
latency:model_cell_id=mlp-h1p0-large:warmup_count,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,warmup_count,20,count,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.warmup_count
latency:model_cell_id=mlp-h1p0-large:measured_count,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,measured_count,100,count,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.measured_count
latency:model_cell_id=mlp-h1p0-large:heldout_rollout_macro_nll_mean,table_latency_summary.csv,model_cell_id=mlp-h1p0-large,heldout_rollout_macro_nll_mean,3.9230475743611657,nats per valid prediction step,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h1p0-large.heldout_rollout_macro_nll_mean
latency:model_cell_id=mlp-h0p4-large:retained_seeds,table_latency_summary.csv,model_cell_id=mlp-h0p4-large,retained_seeds,3,count,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h0p4-large.retained_seeds
latency:model_cell_id=mlp-h0p4-large:mean_latency_ms,table_latency_summary.csv,model_cell_id=mlp-h0p4-large,mean_latency_ms,39.51431474337975,milliseconds,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h0p4-large.mean_latency_ms
latency:model_cell_id=mlp-h0p4-large:p50_latency_ms,table_latency_summary.csv,model_cell_id=mlp-h0p4-large,p50_latency_ms,38.259273394942284,milliseconds,macro mean over declared grouping unit,3,validation_latency_and_retrospective_heldout_accuracy,postprocess/latency/*/latency.json,model_cell_id=mlp-h0p4-large.p50_latency_ms
