ego_init_id,outcome,contrast,effect
115,yield_rule_failure,authority_effect_fixed_medium,-1.0
115,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
115,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
115,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,0.0
115,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,0.0
115,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,0.043871299316803114
115,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,-0.027997090055481788
115,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,-0.7536271869907751
115,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,-0.82549557636306
115,native_collision_any,risk_effect_authority_on,0.0
115,native_collision_any,risk_effect_authority_off,0.0
115,native_collision_any,authority_effect_adaptive,0.0
115,native_collision_any,authority_effect_fixed_medium,0.0
115,physical_bbox_overlap_any,risk_effect_authority_on,0.0
115,physical_bbox_overlap_any,risk_effect_authority_off,0.0
115,physical_bbox_overlap_any,authority_effect_adaptive,0.0
115,physical_bbox_overlap_any,authority_effect_fixed_medium,0.0
115,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
115,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
115,margin_adjusted_bbox_violation_any,authority_effect_adaptive,0.0
115,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,0.0
115,adverse_collision_any,risk_effect_authority_on,0.0
115,adverse_collision_any,risk_effect_authority_off,0.0
115,adverse_collision_any,authority_effect_adaptive,0.0
115,adverse_collision_any,authority_effect_fixed_medium,0.0
115,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,0.0005519957482095217
115,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,0.0
115,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.0016358267492104783
115,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.00218782249742
115,ego_policy_wall_time_p50_ms,risk_effect_authority_on,7.676846347749233
115,ego_policy_wall_time_p50_ms,risk_effect_authority_off,17.35430769622326
115,ego_policy_wall_time_p50_ms,authority_effect_adaptive,-16.33855327963829
115,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,-6.661091931164265
115,ego_policy_wall_time_p95_ms,risk_effect_authority_on,0.7480589672924225
115,ego_policy_wall_time_p95_ms,risk_effect_authority_off,26.955599524080725
115,ego_policy_wall_time_p95_ms,authority_effect_adaptive,100.02427473664287
115,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,126.23181529343117
115,ego_policy_wall_time_p99_ms,risk_effect_authority_on,-12.31188040226641
115,ego_policy_wall_time_p99_ms,risk_effect_authority_off,39.31596854701638
115,ego_policy_wall_time_p99_ms,authority_effect_adaptive,89.87807599827681
115,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,141.5059249475596
115,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,0.00024046301587898888
115,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,-0.0024999999999999467
115,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.11557831427669751
115,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.11831877729257645
115,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,0.007991770976478074
115,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,0.08666666666666666
115,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.15669628334911273
115,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.23537117903930133
115,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,0.00024461563773130104
115,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,0.0
115,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,0.004094688417935086
115,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,0.0038500727802037848
115,prediction_wall_time_p50_ms,risk_effect_authority_on,-2.10576131939888
115,prediction_wall_time_p50_ms,risk_effect_authority_off,7.2193443775177
115,prediction_wall_time_p50_ms,authority_effect_adaptive,-13.421807438135147
115,prediction_wall_time_p50_ms,authority_effect_fixed_medium,-4.096701741218567
115,prediction_wall_time_p95_ms,risk_effect_authority_on,-20.169382635504007
115,prediction_wall_time_p95_ms,risk_effect_authority_off,15.150184370577506
115,prediction_wall_time_p95_ms,authority_effect_adaptive,-64.0668543055653
115,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-28.747287299483787
115,prediction_wall_time_p99_ms,risk_effect_authority_on,-87.88200456649054
115,prediction_wall_time_p99_ms,risk_effect_authority_off,4.2434293404221535
115,prediction_wall_time_p99_ms,authority_effect_adaptive,-74.81839071959257
115,prediction_wall_time_p99_ms,authority_effect_fixed_medium,17.30704318732012
115,supervisor_candidate_requested_fraction,risk_effect_authority_on,-0.009718517751723
115,supervisor_candidate_requested_fraction,risk_effect_authority_off,0.0
115,supervisor_candidate_requested_fraction,authority_effect_adaptive,-0.003881545408200404
115,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,0.005836972343522595
115,supervisor_authority_applied_fraction,risk_effect_authority_on,-0.009718517751723
115,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
115,supervisor_authority_applied_fraction,authority_effect_adaptive,0.2019517879251329
115,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.2116703056768559
115,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,-0.008027693131361535
115,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,-0.005304859621854285
115,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.1256572686933662
115,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.12293443518385894
115,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,0.0005399702193991107
115,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.005304859621854285
115,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.17130382931267368
115,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.17606871871512886
115,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,-0.008027693131361535
115,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
115,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.5314180520302676
115,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.5233903588989061
115,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,0.0005399702193991107
115,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
115,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.5770646126495751
115,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.576524642430176
115,cautious_approach_progress_m,risk_effect_authority_on,
115,cautious_approach_progress_m,risk_effect_authority_off,
115,cautious_approach_progress_m,authority_effect_adaptive,
115,cautious_approach_progress_m,authority_effect_fixed_medium,
115,first_stop_distance_to_conflict_m,risk_effect_authority_on,
115,first_stop_distance_to_conflict_m,risk_effect_authority_off,
115,first_stop_distance_to_conflict_m,authority_effect_adaptive,
115,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
115,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
115,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
115,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
115,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
115,stopped_duration_s,risk_effect_authority_on,
115,stopped_duration_s,risk_effect_authority_off,
115,stopped_duration_s,authority_effect_adaptive,
115,stopped_duration_s,authority_effect_fixed_medium,
115,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,0.0
115,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,0.0
115,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,0.0
115,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,0.0
115,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,-0.025000000000000022
115,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,0.0
115,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,0.32499999999999996
115,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,0.35
115,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
115,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
115,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
115,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
